symbol_key,symbol,company_name,sector,industry
2453,QSI,Quantum-Si Incorporated,Healthcare,Medical Devices
2454,QTRX,Quanterix Corporation,Healthcare,Medical Devices
2455,QTWO,"Q2 Holdings, Inc.",Technology,Software - Application
2456,QUAD,"Quad Graphics, Inc",Industrials,Specialty Business Services
2457,QUBT,Quantum Computing Inc.,Technology,Computer Hardware
2458,QUIK,QuickLogic Corporation,Technology,Semiconductors
2459,QXO,"QXO, Inc.",Technology,Software - Application
2460,R,"Ryder System, Inc.",Industrials,Rental & Leasing Services
2461,RAMP,"LiveRamp Holdings, Inc.",Technology,Software - Infrastructure
2462,RAPP,"Rapport Therapeutics, Inc.",Healthcare,Biotechnology
2463,RARE,Ultragenyx Pharmaceutical Inc.,Healthcare,Biotechnology
2464,RBA,"RB Global, Inc.",Industrials,Specialty Business Services
2465,RBB,RBB Bancorp,Financial Services,Banks - Regional
2466,RBBN,Ribbon Communications Inc.,Technology,Software - Application
2467,RBC,RBC Bearings Incorporated,Industrials,Tools & Accessories
2468,RBCAA,"Republic Bancorp, Inc.",Financial Services,Banks - Regional
2469,RBLX,Roblox Corporation,Communication Services,Electronic Gaming & Multimedia
2470,RBRK,"Rubrik, Inc.",Technology,Software - Infrastructure
2471,RC,Ready Capital Corporation,Real Estate,REIT - Mortgage
2472,RCAT,"Red Cat Holdings, Inc.",Technology,Computer Hardware
2473,RCEL,"Avita Medical, Inc.",Healthcare,Medical Devices
2474,RCKT,"Rocket Pharmaceuticals, Inc.",Healthcare,Biotechnology
2475,RCKY,"Rocky Brands, Inc.",Consumer Cyclical,Footwear & Accessories
2476,RCL,Royal Caribbean Cruises Ltd.,Consumer Cyclical,Travel Services
2477,RCUS,"Arcus Biosciences, Inc.",Healthcare,Biotechnology
2478,RDDT,"Reddit, Inc.",Communication Services,Internet Content & Information
2479,RDFN,Redfin Corporation,Real Estate,Real Estate Services
2480,RDN,Radian Group Inc.,Financial Services,Insurance - Specialty
2481,RDNT,"RadNet, Inc.",Healthcare,Diagnostics & Research
2482,RDUS,"Radius Recycling, Inc.",Basic Materials,Steel
2483,RDVT,"Red Violet, Inc.",Technology,Software - Application
2484,RDW,Redwire Corporation,Industrials,Aerospace & Defense
2485,REAL,"The RealReal, Inc.",Consumer Cyclical,Luxury Goods
2486,REAX,"The Real Brokerage, Inc.",Real Estate,Real Estate Services
2487,REFI,Chicago Atlantic Real Estate Fi,Real Estate,REIT - Mortgage
2488,REG,Regency Centers Corporation,Real Estate,REIT - Retail
2489,REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology
2490,REI,"Ring Energy, Inc.",Energy,Oil & Gas E&P
2491,REKR,"Rekor Systems, Inc.",Technology,Software - Infrastructure
2492,RELL,"Richardson Electronics, Ltd.",Technology,Electronic Components
2493,RELY,"Remitly Global, Inc.",Technology,Software - Infrastructure
2494,REPL,"Replimune Group, Inc.",Healthcare,Biotechnology
2495,REPX,"Riley Exploration Permian, Inc.",Energy,Oil & Gas E&P
2496,RES,"RPC, Inc.",Energy,Oil & Gas Equipment & Services
2497,REVG,"REV Group, Inc.",Industrials,Farm & Heavy Construction Machinery
2498,REX,REX American Resources Corporat,Basic Materials,Chemicals
2499,REXR,"Rexford Industrial Realty, Inc.",Real Estate,REIT - Industrial
2500,REYN,Reynolds Consumer Products Inc.,Consumer Cyclical,Packaging & Containers
2501,REZI,"Resideo Technologies, Inc.",Industrials,Industrial Distribution
2502,RF,Regions Financial Corporation,Financial Services,Banks - Regional
2503,RGA,"Reinsurance Group of America, I",Financial Services,Insurance - Reinsurance
2504,RGCO,RGC Resources Inc.,Utilities,Utilities - Regulated Gas
2505,RGEN,Repligen Corporation,Healthcare,Medical Instruments & Supplies
2506,RGLD,"Royal Gold, Inc.",Basic Materials,Gold
2507,RGLS,Regulus Therapeutics Inc.,Healthcare,Biotechnology
2508,RGNX,REGENXBIO Inc.,Healthcare,Biotechnology
2509,RGP,"Resources Connection, Inc.",Industrials,Consulting Services
2510,RGR,"Sturm, Ruger & Company, Inc.",Industrials,Aerospace & Defense
2511,RGTI,"Rigetti Computing, Inc.",Technology,Computer Hardware
2512,RH,RH,Consumer Cyclical,Specialty Retail
2513,RHI,Robert Half Inc.,Industrials,Staffing & Employment Services
2514,RHP,"Ryman Hospitality Properties, I",Real Estate,REIT - Hotel & Motel
2515,RICK,"RCI Hospitality Holdings, Inc.",Consumer Cyclical,Restaurants
2516,RIGL,"Rigel Pharmaceuticals, Inc.",Healthcare,Biotechnology
2517,RILY,"B. Riley Financial, Inc.",Financial Services,Financial Conglomerates
2518,RIOT,"Riot Platforms, Inc.",Financial Services,Capital Markets
2519,RITM,Rithm Capital Corp.,Real Estate,REIT - Mortgage
2520,RIVN,"Rivian Automotive, Inc.",Consumer Cyclical,Auto Manufacturers
2521,RJF,"Raymond James Financial, Inc.",Financial Services,Asset Management
2522,RKLB,"Rocket Lab USA, Inc.",Industrials,Aerospace & Defense
2523,RKT,"Rocket Companies, Inc.",Financial Services,Mortgage Finance
2524,RL,Ralph Lauren Corporation,Consumer Cyclical,Apparel Manufacturing
2525,RLAY,"Relay Therapeutics, Inc.",Healthcare,Biotechnology
2526,RLGT,"Radiant Logistics, Inc.",Industrials,Integrated Freight & Logistics
2527,RLI,RLI Corp.,Financial Services,Insurance - Property & Casualty
2528,RLJ,RLJ Lodging Trust,Real Estate,REIT - Hotel & Motel
2529,RM,Regional Management Corp.,Financial Services,Credit Services
2530,RMAX,"RE/MAX Holdings, Inc.",Real Estate,Real Estate Services
2531,RMBL,"RumbleOn, Inc.",Consumer Cyclical,Auto & Truck Dealerships
2532,RMBS,"Rambus, Inc.",Technology,Semiconductors
2533,RMD,ResMed Inc.,Healthcare,Medical Instruments & Supplies
2534,RMNI,"Rimini Street, Inc.",Technology,Software - Application
2535,RMR,The RMR Group Inc.,Real Estate,Real Estate Services
2536,RNA,"Avidity Biosciences, Inc.",Healthcare,Biotechnology
2537,RNAC,"Cartesian Therapeutics, Inc.",Healthcare,Biotechnology
2538,RNG,"Ringcentral, Inc.",Technology,Software - Application
2539,RNGR,"Ranger Energy Services, Inc.",Energy,Oil & Gas Equipment & Services
2540,RNST,Renasant Corporation,Financial Services,Banks - Regional
2541,ROAD,"Construction Partners, Inc.",Industrials,Engineering & Construction
2542,ROCK,"Gibraltar Industries, Inc.",Industrials,Building Products & Equipment
2543,ROG,Rogers Corporation,Technology,Electronic Components
2544,ROK,"Rockwell Automation, Inc.",Industrials,Specialty Industrial Machinery
2545,ROKU,"Roku, Inc.",Communication Services,Entertainment
2546,ROL,"Rollins, Inc.",Consumer Cyclical,Personal Services
2547,ROOT,"Root, Inc.",Financial Services,Insurance - Property & Casualty
2548,ROP,"Roper Technologies, Inc.",Technology,Software - Application
2549,ROST,"Ross Stores, Inc.",Consumer Cyclical,Apparel Retail
2550,RPAY,Repay Holdings Corporation,Technology,Software - Infrastructure
2551,RPD,"Rapid7, Inc.",Technology,Software - Infrastructure
2552,RPM,RPM International Inc.,Basic Materials,Specialty Chemicals
2553,RPRX,Royalty Pharma plc,Healthcare,Biotechnology
2554,RR,Richtech Robotics Inc.,Industrials,Specialty Industrial Machinery
2555,RRBI,"Red River Bancshares, Inc.",Financial Services,Banks - Regional
2556,RRC,Range Resources Corporation,Energy,Oil & Gas E&P
2557,RRR,"Red Rock Resorts, Inc.",Consumer Cyclical,Resorts & Casinos
2558,RRX,Regal Rexnord Corporation,Industrials,Specialty Industrial Machinery
2559,RS,"Reliance, Inc.",Basic Materials,Steel
2560,RSG,"Republic Services, Inc.",Industrials,Waste Management
2561,RSI,"Rush Street Interactive, Inc.",Consumer Cyclical,Gambling
2562,RSKD,Riskified Ltd.,Technology,Software - Application
2563,RSVR,"Reservoir Media, Inc..",Communication Services,Entertainment
2564,RTX,RTX Corporation,Industrials,Aerospace & Defense
2565,RUM,Rumble Inc.,Communication Services,Internet Content & Information
2566,RUN,Sunrun Inc.,Technology,Solar
2567,RUSHA,"Rush Enterprises, Inc.",Consumer Cyclical,Auto & Truck Dealerships
2568,RUSHB,"Rush Enterprises, Inc.",Consumer Cyclical,Auto & Truck Dealerships
2569,RVLV,"Revolve Group, Inc.",Consumer Cyclical,Internet Retail
2570,RVMD,"Revolution Medicines, Inc.",Healthcare,Biotechnology
2571,RVTY,"Revvity, Inc.",Healthcare,Diagnostics & Research
2572,RWT,"Redwood Trust, Inc.",Real Estate,REIT - Mortgage
2573,RXO,"RXO, Inc.",Industrials,Trucking
2574,RXRX,"Recursion Pharmaceuticals, Inc.",Healthcare,Biotechnology
2575,RXST,"RxSight, Inc.",Healthcare,Medical Devices
2576,RXT,"Rackspace Technology, Inc.",Technology,Software - Infrastructure
2577,RYAM,Rayonier Advanced Materials Inc,Basic Materials,Chemicals
2578,RYAN,"Ryan Specialty Holdings, Inc.",Financial Services,Insurance - Specialty
2579,RYI,Ryerson Holding Corporation,Industrials,Metal Fabrication
2580,RYN,Rayonier Inc. REIT,Real Estate,REIT - Specialty
2581,RYTM,"Rhythm Pharmaceuticals, Inc.",Healthcare,Biotechnology
2582,S,"SentinelOne, Inc.",Technology,Software - Infrastructure
2583,SABR,Sabre Corporation,Technology,Software - Infrastructure
2584,SAFE,Safehold Inc. New,Real Estate,REIT - Diversified
2585,SAFT,"Safety Insurance Group, Inc.",Financial Services,Insurance - Property & Casualty
2586,SAGE,"Sage Therapeutics, Inc.",Healthcare,Biotechnology
2587,SAH,"Sonic Automotive, Inc.",Consumer Cyclical,Auto & Truck Dealerships
2588,SAIA,"Saia, Inc.",Industrials,Trucking
2589,SAIC,Science Applications Internatio,Technology,Information Technology Services
2590,SAIL,"SailPoint, Inc.",Technology,Software - Infrastructure
2591,SAM,"Boston Beer Company, Inc. (The)",Consumer Defensive,Beverages - Brewers
2592,SAMG,Silvercrest Asset Management Gr,Financial Services,Asset Management
2593,SANA,"Sana Biotechnology, Inc.",Healthcare,Biotechnology
2594,SANM,Sanmina Corporation,Technology,Electronic Components
2595,SARO,"StandardAero, Inc.",Industrials,Aerospace & Defense
2596,SASR,"Sandy Spring Bancorp, Inc.",Financial Services,Banks - Regional
2597,SATS,EchoStar Corporation,Technology,Communication Equipment
2598,SAVA,"Cassava Sciences, Inc.",Healthcare,Biotechnology
2599,SBAC,SBA Communications Corporation,Real Estate,REIT - Specialty
2600,SBCF,Seacoast Banking Corporation of,Financial Services,Banks - Regional
2601,SBGI,"Sinclair, Inc.",Communication Services,Broadcasting
2602,SBH,"Sally Beauty Holdings, Inc. (Na",Consumer Cyclical,Specialty Retail
2603,SBRA,"Sabra Health Care REIT, Inc.",Real Estate,REIT - Healthcare Facilities
2604,SBSI,"Southside Bancshares, Inc.",Financial Services,Banks - Regional
2605,SBT,"Sterling Bancorp, Inc.",Financial Services,Banks - Regional
2606,SBUX,Starbucks Corporation,Consumer Cyclical,Restaurants
2607,SCCO,Southern Copper Corporation,Basic Materials,Copper
2608,SCHL,Scholastic Corporation,Communication Services,Publishing
2609,SCHW,Charles Schwab Corporation (The,Financial Services,Capital Markets
2610,SCI,Service Corporation Internation,Consumer Cyclical,Personal Services
2611,SCL,Stepan Company,Basic Materials,Specialty Chemicals
2612,SCPH,scPharmaceuticals Inc.,Healthcare,Biotechnology
2613,SCS,Steelcase Inc.,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
2614,SCSC,"ScanSource, Inc.",Technology,Electronics & Computer Distribution
2615,SCVL,"Shoe Carnival, Inc.",Consumer Cyclical,Apparel Retail
2616,SD,"SandRidge Energy, Inc.",Energy,Oil & Gas E&P
2617,SDGR,"Schrodinger, Inc.",Healthcare,Health Information Services
2618,SEAT,Vivid Seats Inc.,Communication Services,Internet Content & Information
2619,SEB,Seaboard Corporation,Industrials,Conglomerates
2620,SEE,Sealed Air Corporation,Consumer Cyclical,Packaging & Containers
2621,SEG,Seaport Entertainment Group Inc,Real Estate,Real Estate Services
2622,SEI,"Solaris Energy Infrastructure, ",Energy,Oil & Gas Equipment & Services
2623,SEIC,SEI Investments Company,Financial Services,Asset Management
2624,SEM,Select Medical Holdings Corpora,Healthcare,Medical Care Facilities
2625,SEMR,"SEMrush Holdings, Inc.",Technology,Software - Application
2626,SENEA,Seneca Foods Corp.,Consumer Defensive,Packaged Foods
2627,SENS,"Senseonics Holdings, Inc.",Healthcare,Medical Devices
2628,SEPN,"Septerna, Inc.",Healthcare,Biotechnology
2629,SERA,"Sera Prognostics, Inc.",Healthcare,Medical Devices
2630,SES,SES AI Corporation,Consumer Cyclical,Auto Parts
2631,SEVN,Seven Hills Realty Trust,Real Estate,REIT - Mortgage
2632,SEZL,Sezzle Inc.,Financial Services,Credit Services
2633,SF,Stifel Financial Corporation,Financial Services,Capital Markets
2634,SFBS,"ServisFirst Bancshares, Inc.",Financial Services,Banks - Regional
2635,SFD,"Smithfield Foods, Inc.",Consumer Defensive,Farm Products
2636,SFIX,"Stitch Fix, Inc.",Consumer Cyclical,Apparel Retail
2637,SFM,"Sprouts Farmers Market, Inc.",Consumer Defensive,Grocery Stores
2638,SFNC,Simmons First National Corporat,Financial Services,Banks - Regional
2639,SFST,"Southern First Bancshares, Inc.",Financial Services,Banks - Regional
2640,SG,"Sweetgreen, Inc.",Consumer Cyclical,Restaurants
2641,SGC,"Superior Group of Companies, In",Consumer Cyclical,Apparel Manufacturing
2642,SGHT,"Sight Sciences, Inc.",Healthcare,Medical Devices
2643,SGI,Somnigroup International Inc.,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
2644,SGMO,"Sangamo Therapeutics, Inc.",Healthcare,Biotechnology
2645,SGRY,"Surgery Partners, Inc.",Healthcare,Medical Care Facilities
2646,SHAK,"Shake Shack, Inc.",Consumer Cyclical,Restaurants
2647,SHBI,"Shore Bancshares, Inc.",Financial Services,Banks - Regional
2648,SHC,Sotera Health Company,Healthcare,Diagnostics & Research
2649,SHEN,Shenandoah Telecommunications C,Communication Services,Telecom Services
2650,SHLS,"Shoals Technologies Group, Inc.",Technology,Solar
2651,SHO,"Sunstone Hotel Investors, Inc. ",Real Estate,REIT - Hotel & Motel
2652,SHOO,"Steven Madden, Ltd.",Consumer Cyclical,Footwear & Accessories
2653,SHW,Sherwin-Williams Company (The),Basic Materials,Specialty Chemicals
2654,SHYF,"The Shyft Group, Inc.",Industrials,Farm & Heavy Construction Machinery
2655,SIBN,"SI-BONE, Inc.",Healthcare,Medical Devices
2656,SIGA,SIGA Technologies Inc.,Healthcare,Drug Manufacturers - Specialty & Generic
2657,SIGI,"Selective Insurance Group, Inc.",Financial Services,Insurance - Property & Casualty
2658,SILA,"Sila Realty Trust, Inc.",Real Estate,REIT - Healthcare Facilities
2659,SIRI,SiriusXM Holdings Inc.,Communication Services,Entertainment
2660,SITC,SITE Centers Corp.,Real Estate,REIT - Retail
2661,SITE,"SiteOne Landscape Supply, Inc.",Industrials,Industrial Distribution
2662,SITM,SiTime Corporation,Technology,Semiconductors
2663,SJM,The J.M. Smucker Company,Consumer Defensive,Packaged Foods
2664,SJW,SJW Group,Utilities,Utilities - Regulated Water
2665,SKIN,The Beauty Health Company,Consumer Defensive,Household & Personal Products
2666,SKT,Tanger Inc.,Real Estate,REIT - Retail
2667,SKWD,Skyward Specialty Insurance Gro,Financial Services,Insurance - Property & Casualty
2668,SKX,"Skechers U.S.A., Inc.",Consumer Cyclical,Footwear & Accessories
2669,SKY,"Champion Homes, Inc.",Consumer Cyclical,Residential Construction
2670,SKYH,Sky Harbour Group Corporation,Industrials,Aerospace & Defense
2671,SKYT,"SkyWater Technology, Inc.",Technology,Semiconductors
2672,SKYW,"SkyWest, Inc.",Industrials,Airlines
2673,SLAB,"Silicon Laboratories, Inc.",Technology,Semiconductors
2674,SLB,Schlumberger N.V.,Energy,Oil & Gas Equipment & Services
2675,SLDB,Solid Biosciences Inc.,Healthcare,Biotechnology
2676,SLDP,"Solid Power, Inc.",Consumer Cyclical,Auto Parts
2677,SLG,SL Green Realty Corp,Real Estate,REIT - Office
2678,SLGN,Silgan Holdings Inc.,Consumer Cyclical,Packaging & Containers
2679,SLM,SLM Corporation,Financial Services,Credit Services
2680,SLNO,"Soleno Therapeutics, Inc.",Healthcare,Biotechnology
2681,SLP,"Simulations Plus, Inc.",Healthcare,Health Information Services
2682,SLQT,"SelectQuote, Inc.",Financial Services,Insurance Brokers
2683,SLRN,"ACELYRIN, INC.",Healthcare,Biotechnology
2684,SLVM,Sylvamo Corporation,Basic Materials,Paper & Paper Products
2685,SM,SM Energy Company,Energy,Oil & Gas E&P
2686,SMBC,"Southern Missouri Bancorp, Inc.",Financial Services,Banks - Regional
2687,SMBK,"SmartFinancial, Inc.",Financial Services,Banks - Regional
2688,SMCI,"Super Micro Computer, Inc.",Technology,Computer Hardware
2689,SMG,Scotts Miracle-Gro Company (The,Basic Materials,Agricultural Inputs
2690,SMHI,SEACOR Marine Holdings Inc.,Industrials,Marine Shipping
2691,SMID,Smith-Midland Corporation,Basic Materials,Building Materials
2692,SMLR,"Semler Scientific, Inc.",Healthcare,Medical Devices
2693,SMMT,Summit Therapeutics Inc.,Healthcare,Biotechnology
2694,SMP,"Standard Motor Products, Inc.",Consumer Cyclical,Auto Parts
2695,SMPL,The Simply Good Foods Company,Consumer Defensive,Packaged Foods
2696,SMR,NuScale Power Corporation,Industrials,Specialty Industrial Machinery
2697,SMRT,"SmartRent, Inc.",Technology,Software - Application
2698,SMTC,Semtech Corporation,Technology,Semiconductors
2699,SMTI,Sanara MedTech Inc.,Healthcare,Medical Instruments & Supplies
2700,SN,"SharkNinja, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
2701,SNA,Snap-On Incorporated,Industrials,Tools & Accessories
2702,SNAP,Snap Inc.,Communication Services,Internet Content & Information
2703,SNBR,Sleep Number Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
2704,SNCY,"Sun Country Airlines Holdings, ",Industrials,Airlines
2705,SNDR,"Schneider National, Inc.",Industrials,Trucking
2706,SNDX,"Syndax Pharmaceuticals, Inc.",Healthcare,Biotechnology
2707,SNEX,StoneX Group Inc.,Financial Services,Capital Markets
2708,SNOW,Snowflake Inc.,Technology,Software - Application
2709,SNPS,"Synopsys, Inc.",Technology,Software - Infrastructure
2710,SNV,Synovus Financial Corp.,Financial Services,Banks - Regional
2711,SNX,TD SYNNEX Corporation,Technology,Electronics & Computer Distribution
2712,SO,Southern Company (The),Utilities,Utilities - Regulated Electric
2713,SOC,Sable Offshore Corp.,Energy,Oil & Gas Drilling
2714,SOFI,"SoFi Technologies, Inc.",Financial Services,Credit Services
2715,SOLV,Solventum Corporation,Healthcare,Medical Instruments & Supplies
2716,SON,Sonoco Products Company,Consumer Cyclical,Packaging & Containers
2717,SONO,"Sonos, Inc.",Technology,Consumer Electronics
2718,SOUN,"SoundHound AI, Inc.",Technology,Software - Application
2719,SPB,"Spectrum Brands Holdings, Inc.",Consumer Defensive,Household & Personal Products
2720,SPCE,"Virgin Galactic Holdings, Inc.",Industrials,Aerospace & Defense
2721,SPFI,"South Plains Financial, Inc.",Financial Services,Banks - Regional
2722,SPG,"Simon Property Group, Inc.",Real Estate,REIT - Retail
2723,SPGI,S&P Global Inc.,Financial Services,Financial Data & Stock Exchanges
2724,SPH,"Suburban Propane Partners, L.P.",Utilities,Utilities - Regulated Gas
2725,SPHR,Sphere Entertainment Co.,Communication Services,Entertainment
2726,SPIR,"Spire Global, Inc.",Industrials,Specialty Business Services
2727,SPOK,"Spok Holdings, Inc.",Healthcare,Health Information Services
2728,SPR,"Spirit Aerosystems Holdings, In",Industrials,Aerospace & Defense
2729,SPRY,"ARS Pharmaceuticals, Inc.",Healthcare,Biotechnology
2730,SPSC,"SPS Commerce, Inc.",Technology,Software - Application
2731,SPT,"Sprout Social, Inc",Technology,Software - Application
2732,SPTN,SpartanNash Company,Consumer Defensive,Food Distribution
2733,SPXC,"SPX Technologies, Inc.",Industrials,Building Products & Equipment
2734,SR,Spire Inc.,Utilities,Utilities - Regulated Gas
2735,SRCE,1st Source Corporation,Financial Services,Banks - Regional
2736,SRDX,"Surmodics, Inc.",Healthcare,Medical Devices
2737,SRE,DBA Sempra,Utilities,Utilities - Diversified
2738,SRG,Seritage Growth Properties,Real Estate,Real Estate Services
2739,SRI,"Stoneridge, Inc.",Consumer Cyclical,Auto Parts
2740,SRPT,"Sarepta Therapeutics, Inc.",Healthcare,Biotechnology
2741,SRRK,Scholar Rock Holding Corporatio,Healthcare,Biotechnology
2742,SSB,SouthState Corporation,Financial Services,Banks - Regional
2743,SSBK,"Southern States Bancshares, Inc",Financial Services,Banks - Regional
2744,SSD,"Simpson Manufacturing Company, ",Basic Materials,Lumber & Wood Production
2745,SSNC,"SS&C Technologies Holdings, Inc",Technology,Software - Application
2746,SSP,E.W. Scripps Company (The),Communication Services,Broadcasting
2747,SSRM,SSR Mining Inc.,Basic Materials,Gold
2748,SSTI,"SoundThinking, Inc.",Technology,Software - Application
2749,SSTK,"Shutterstock, Inc.",Communication Services,Internet Content & Information
2750,ST,Sensata Technologies Holding pl,Technology,Scientific & Technical Instruments
2751,STAA,STAAR Surgical Company,Healthcare,Medical Instruments & Supplies
2752,STAG,"Stag Industrial, Inc.",Real Estate,REIT - Industrial
2753,STBA,"S&T Bancorp, Inc.",Financial Services,Banks - Regional
2754,STC,Stewart Information Services Co,Financial Services,Insurance - Property & Casualty
2755,STE,STERIS plc (Ireland),Healthcare,Medical Devices
2756,STEL,"Stellar Bancorp, Inc.",Financial Services,Banks - Regional
2757,STEM,"Stem, Inc.",Utilities,Utilities - Renewable
2758,STEP,StepStone Group Inc.,Financial Services,Asset Management
2759,STGW,Stagwell Inc.,Communication Services,Advertising Agencies
2760,STHO,Star Holdings - Shares of Benef,Real Estate,Real Estate Services
2761,STKS,"The ONE Group Hospitality, Inc.",Consumer Cyclical,Restaurants
2762,STLD,"Steel Dynamics, Inc.",Basic Materials,Steel
2763,STOK,"Stoke Therapeutics, Inc.",Healthcare,Biotechnology
2764,STR,Sitio Royalties Corp.,Energy,Oil & Gas E&P
2765,STRA,"Strategic Education, Inc.",Consumer Defensive,Education & Training Services
2766,STRL,"Sterling Infrastructure, Inc.",Industrials,Engineering & Construction
2767,STRO,"Sutro Biopharma, Inc.",Healthcare,Biotechnology
2768,STRS,Stratus Properties Inc.,Real Estate,Real Estate - Diversified
2769,STRT,STRATTEC SECURITY CORPORATION,Consumer Cyclical,Auto Parts
2770,STRW,"Strawberry Fields REIT, Inc.",Real Estate,REIT - Healthcare Facilities
2771,STT,State Street Corporation,Financial Services,Asset Management
2772,STWD,"STARWOOD PROPERTY TRUST, INC. S",Real Estate,REIT - Mortgage
2773,STXS,"Stereotaxis, Inc.",Healthcare,Medical Instruments & Supplies
2774,STZ,"Constellation Brands, Inc.",Consumer Defensive,Beverages - Brewers
2775,SUI,"Sun Communities, Inc.",Real Estate,REIT - Residential
2776,SUN,Sunoco LP,Energy,Oil & Gas Refining & Marketing
2777,SUNS,"Sunrise Realty Trust, Inc.",Real Estate,REIT - Mortgage
2778,SUPN,"Supernus Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
2779,SVC,Service Properties Trust - Shar,Real Estate,REIT - Hotel & Motel
2780,SVRA,"Savara, Inc.",Healthcare,Biotechnology
2781,SVV,"Savers Value Village, Inc.",Consumer Cyclical,Specialty Retail
2782,SWBI,"Smith & Wesson Brands, Inc.",Industrials,Aerospace & Defense
2783,SWI,SolarWinds Corporation,Technology,Software - Infrastructure
2784,SWIM,"Latham Group, Inc.",Industrials,Building Products & Equipment
2785,SWK,"Stanley Black & Decker, Inc.",Industrials,Tools & Accessories
2786,SWKS,"Skyworks Solutions, Inc.",Technology,Semiconductors
2787,SWTX,"SpringWorks Therapeutics, Inc.",Healthcare,Biotechnology
2788,SWX,"Southwest Gas Holdings, Inc.",Utilities,Utilities - Regulated Gas
2789,SXC,"SunCoke Energy, Inc.",Basic Materials,Coking Coal
2790,SXI,Standex International Corporati,Industrials,Specialty Industrial Machinery
2791,SXT,Sensient Technologies Corporati,Basic Materials,Specialty Chemicals
2792,SYBT,"Stock Yards Bancorp, Inc.",Financial Services,Banks - Regional
2793,SYF,Synchrony Financial,Financial Services,Credit Services
2794,SYK,Stryker Corporation,Healthcare,Medical Devices
2795,SYM,Symbotic Inc.,Industrials,Specialty Industrial Machinery
2796,SYNA,Synaptics Incorporated,Technology,Semiconductors
2797,SYRE,"Spyre Therapeutics, Inc.",Healthcare,Biotechnology
2798,SYY,Sysco Corporation,Consumer Defensive,Food Distribution
2799,T,AT&T Inc.,Communication Services,Telecom Services
2800,TALK,"Talkspace, Inc.",Healthcare,Health Information Services
2801,TALO,"Talos Energy, Inc.",Energy,Oil & Gas E&P
2802,TAP,Molson Coors Beverage Company,Consumer Defensive,Beverages - Brewers
2803,TARS,"Tarsus Pharmaceuticals, Inc.",Healthcare,Biotechnology
2804,TAYD,"Taylor Devices, Inc.",Industrials,Specialty Industrial Machinery
2805,TBBK,"The Bancorp, Inc.",Financial Services,Banks - Regional
2806,TBCH,Turtle Beach Corporation,Technology,Consumer Electronics
2807,TBI,"TrueBlue, Inc.",Industrials,Staffing & Employment Services
2808,TBPH,"Theravance Biopharma, Inc.",Healthcare,Biotechnology
2809,TBRG,"TruBridge, Inc.",Healthcare,Health Information Services
2810,TCBI,"Texas Capital Bancshares, Inc.",Financial Services,Banks - Regional
2811,TCBK,TriCo Bancshares,Financial Services,Banks - Regional
2812,TCBX,"Third Coast Bancshares, Inc.",Financial Services,Banks - Regional
2813,TCMD,"Tactile Systems Technology, Inc",Healthcare,Medical Devices
2814,TDC,Teradata Corporation,Technology,Software - Infrastructure
2815,TDG,Transdigm Group Incorporated,Industrials,Aerospace & Defense
2816,TDOC,"Teladoc Health, Inc.",Healthcare,Health Information Services
2817,TDS,"Telephone and Data Systems, Inc",Communication Services,Telecom Services
2818,TDUP,ThredUp Inc.,Consumer Cyclical,Internet Retail
2819,TDW,Tidewater Inc.,Energy,Oil & Gas Equipment & Services
2820,TDY,Teledyne Technologies Incorpora,Technology,Scientific & Technical Instruments
2821,TE,T1 Energy Inc.,Industrials,Electrical Equipment & Parts
2822,TECH,Bio-Techne Corp,Healthcare,Biotechnology
2823,TEM,"Tempus AI, Inc.",Healthcare,Health Information Services
2824,TENB,"Tenable Holdings, Inc.",Technology,Software - Infrastructure
2825,TER,"Teradyne, Inc.",Technology,Semiconductor Equipment & Materials
2826,TERN,"Terns Pharmaceuticals, Inc.",Healthcare,Biotechnology
2827,TEX,Terex Corporation,Industrials,Farm & Heavy Construction Machinery
2828,TFC,Truist Financial Corporation,Financial Services,Banks - Regional
2829,TFIN,"Triumph Financial, Inc.",Financial Services,Banks - Regional
2830,TFSL,TFS Financial Corporation,Financial Services,Banks - Regional
2831,TFX,Teleflex Incorporated,Healthcare,Medical Instruments & Supplies
2832,TG,Tredegar Corporation,Industrials,Metal Fabrication
2833,TGI,"Triumph Group, Inc.",Industrials,Aerospace & Defense
2834,TGNA,TEGNA Inc,Communication Services,Broadcasting
2835,TGT,Target Corporation,Consumer Defensive,Discount Stores
2836,TGTX,"TG Therapeutics, Inc.",Healthcare,Biotechnology
2837,TH,Target Hospitality Corp.,Industrials,Specialty Business Services
2838,THC,Tenet Healthcare Corporation,Healthcare,Medical Care Facilities
2839,THFF,First Financial Corporation,Financial Services,Banks - Regional
2840,THG,Hanover Insurance Group Inc,Financial Services,Insurance - Property & Casualty
2841,THO,"Thor Industries, Inc.",Consumer Cyclical,Recreational Vehicles
2842,THR,"Thermon Group Holdings, Inc.",Industrials,Specialty Industrial Machinery
2843,THRD,"Third Harmonic Bio, Inc.",Healthcare,Biotechnology
2844,THRM,Gentherm Inc,Consumer Cyclical,Auto Parts
